"lat","long"
717.740544424692,5714.55178589889
702.71942802001,5720.27634790781
569.244817533757,5826.37487140316
784.956770375435,5775.5364711976
721.690872637741,5719.51271329922
558.785011075086,5932.37602309013
791.112128378588,5839.58237019776
640.901074873696,5702.37525392984
678.26554285508,5750.86238203159
722.718390556058,5716.66168738734
686.826501965962,5714.98834055516
580.515277047815,5944.71463843702
602.675374597693,5863.90663647833
555.969603580875,5918.21144296545
497.235056249345,5963.49589514548
497.007176228559,5915.43468677713
559.149659194039,5826.24226689694
579.057657945568,5619.5091445024
692.708438901854,5719.10571600685
616.076079467109,6047.08944416945
537.612822167976,5936.05389446299
756.741742461219,5716.93481735409
701.841720783896,5636.17216530596
546.783880982872,5926.12255986783
709.80448148433,5713.32615137462
433.695574436587,5720.54411430932
691.859001464287,5714.06293220415
713.704389034929,5716.38477736582
686.872141455839,5709.97985140978
603.535653077441,6085.97049379616
612.677014257821,5641.92991690521
683.733119803628,5717.99259380843
418.462336701517,5582.40054808264
635.839430822078,5630.24575099483
703.064172018091,5694.2323725279
487.847990169668,5703.44184981949
589.485025636096,6092.68094470186
604.426505311629,5806.97100326227
626.072603349366,5833.29782895634
582.35070832424,5960.65969456543
601.501373489369,5806.90976708743
675.385902435447,5958.99133665268
623.571398366332,5870.18375175739
529.862437028928,5702.95893487757
601.963978346557,5915.97246756643
596.277593341935,5962.81760207557
549.770038011858,5926.15303349521
503.854795236049,5918.66154025524
577.411718673656,5815.59441404679
